Date,Open,High,Low,Close,Volume,Sector Symbol,Sector Long Name
11/4/21,134.9800,135.1900,133.4300,134.3600,15818549,XLV,Healthcare
11/3/21,134.2400,135.3400,133.7400,135.2900,14610094,XLV,Healthcare
11/2/21,134.1800,135.1600,133.0100,134.5000,20851468,XLV,Healthcare
11/1/21,133.9400,134.4900,133.1500,133.6600,14356751,XLV,Healthcare
10/29/21,132.3600,133.9900,131.8500,133.8200,15415091,XLV,Healthcare
10/28/21,131.6700,133.0400,131.6600,132.5300,9282753,XLV,Healthcare
10/27/21,132.6900,132.8300,131.3900,131.4300,11851449,XLV,Healthcare
10/26/21,132.1300,132.8600,131.4100,132.4800,9271663,XLV,Healthcare
10/25/21,131.7300,131.9700,130.7100,131.8300,10629842,XLV,Healthcare
10/22/21,131.0200,131.7200,130.8200,131.6700,8009739,XLV,Healthcare
10/21/21,130.8800,131.2200,129.9300,131.1400,8267518,XLV,Healthcare
10/20/21,129.5400,130.8000,129.4200,130.6100,13665717,XLV,Healthcare
10/19/21,127.7900,129.1000,127.7900,128.7700,9486966,XLV,Healthcare
10/18/21,127.4100,127.5400,126.5500,127.1000,11660799,XLV,Healthcare
10/15/21,128.0000,128.5500,127.7300,127.9700,8976053,XLV,Healthcare
10/14/21,126.8400,127.8400,126.8400,127.3400,8857911,XLV,Healthcare
10/13/21,125.5500,126.1100,124.7700,125.5400,10610423,XLV,Healthcare
10/12/21,126.3500,126.4800,125.0300,125.3400,13007521,XLV,Healthcare
10/11/21,126.8300,127.5000,125.9100,125.9500,7843732,XLV,Healthcare
10/8/21,127.7600,128.0000,126.6800,126.9400,9552253,XLV,Healthcare
10/7/21,126.7800,128.4000,126.5400,127.5800,15806657,XLV,Healthcare
10/6/21,125.4400,126.0200,124.5000,125.9100,21322290,XLV,Healthcare
10/5/21,125.9000,127.4200,125.7300,126.1400,19152027,XLV,Healthcare
10/4/21,126.8100,127.4600,124.7600,125.3900,27580669,XLV,Healthcare
10/1/21,127.4700,127.9300,125.2800,127.3300,23188944,XLV,Healthcare
9/30/21,129.3100,130.1200,127.1900,127.3000,21653745,XLV,Healthcare
9/29/21,128.4400,129.4800,128.1800,128.8800,11171392,XLV,Healthcare
9/28/21,129.2700,129.2700,127.4300,127.8700,17433739,XLV,Healthcare
9/27/21,131.6000,131.7600,129.8200,130.1000,11631377,XLV,Healthcare
9/24/21,132.3000,132.7900,131.7000,131.9800,6962579,XLV,Healthcare
9/23/21,131.8700,133.2900,131.7700,132.5200,10366547,XLV,Healthcare
9/22/21,131.7400,132.2300,130.9400,131.5700,11964144,XLV,Healthcare
9/21/21,131.7500,132.7000,131.3300,131.3500,11741913,XLV,Healthcare
9/20/21,131.0300,132.3200,130.0100,131.1500,17245017,XLV,Healthcare
9/17/21,132.7600,133.1100,132.1300,133.0000,13541430,XLV,Healthcare
9/16/21,133.3800,133.6300,131.9600,132.8700,10525706,XLV,Healthcare
9/15/21,132.1800,133.8300,131.9800,133.2100,10299867,XLV,Healthcare
9/14/21,132.9900,133.3000,132.1200,132.3500,10436274,XLV,Healthcare
9/13/21,133.8900,133.9700,131.7000,132.3700,11676713,XLV,Healthcare
9/10/21,134.9000,135.0200,133.1200,133.1900,10561623,XLV,Healthcare
9/9/21,135.8000,136.1100,134.3400,134.4200,8905636,XLV,Healthcare
9/8/21,135.7800,136.2100,135.4200,135.9900,6986150,XLV,Healthcare
9/7/21,136.3400,136.5600,135.1600,136.0500,8739238,XLV,Healthcare
9/3/21,136.5600,137.0400,135.9100,136.8500,5632771,XLV,Healthcare
9/2/21,135.7500,136.7200,135.6000,136.7000,6848211,XLV,Healthcare
1/25/22,179.4800,182.2600,176.9800,179.5000,17945156,XLY,Consumer Discretionary 
1/24/22,176.6800,182.7700,172.0500,182.5900,26618462,XLY,Consumer Discretionary 
1/21/22,185.2500,186.0300,180.3400,180.4200,18697163,XLY,Consumer Discretionary 
1/20/22,190.4800,192.8600,185.5400,185.8700,9046917,XLY,Consumer Discretionary 
1/19/22,193.6400,194.2700,189.1700,189.3200,8702358,XLY,Consumer Discretionary 
1/18/22,193.7400,194.6700,192.0900,192.8000,9094291,XLY,Consumer Discretionary 
1/14/22,195.8700,197.4300,193.6900,196.5200,10357643,XLY,Consumer Discretionary 
1/13/22,202.1500,203.1300,196.9600,197.4400,8247020,XLY,Consumer Discretionary 
1/12/22,201.5800,202.5200,199.7700,201.4900,6578370,XLY,Consumer Discretionary 
1/11/22,197.9700,200.5700,196.4500,200.1700,8443681,XLY,Consumer Discretionary 
1/10/22,196.8600,198.3600,192.5800,198.2600,10635732,XLY,Consumer Discretionary 
1/7/22,203.1600,203.6800,198.8300,199.4800,7502625,XLY,Consumer Discretionary 
1/6/22,203.1100,204.2900,199.6600,202.8600,8622723,XLY,Consumer Discretionary 
1/5/22,208.7500,209.3900,203.2900,203.3900,8637798,XLY,Consumer Discretionary 
1/4/22,210.6600,211.8100,207.8900,209.0300,6584725,XLY,Consumer Discretionary 
1/3/22,208.2900,210.3300,207.1000,210.3100,7232741,XLY,Consumer Discretionary 
12/31/21,205.0900,205.8100,204.3000,204.4400,3442753,XLY,Consumer Discretionary 
12/30/21,204.9700,206.7300,204.7500,204.9300,3570064,XLY,Consumer Discretionary 
12/29/21,205.7600,206.1800,204.3700,205.6700,3792250,XLY,Consumer Discretionary 
12/28/21,205.6300,206.3500,204.9100,205.2600,4153112,XLY,Consumer Discretionary 
12/27/21,203.5700,205.7900,203.4800,205.1700,4214980,XLY,Consumer Discretionary 
12/23/21,200.6600,203.7300,200.3600,203.1900,5294422,XLY,Consumer Discretionary 
12/22/21,197.4600,200.6200,197.1100,200.4100,5745536,XLY,Consumer Discretionary 
12/21/21,193.9000,196.8700,192.4000,196.8200,6765259,XLY,Consumer Discretionary 
12/20/21,191.8800,192.2800,189.9000,191.8500,11163482,XLY,Consumer Discretionary 
12/17/21,194.9900,197.6400,193.6500,195.2900,11755384,XLY,Consumer Discretionary 
12/16/21,202.0500,202.4100,196.3700,196.6300,9184428,XLY,Consumer Discretionary 
12/15/21,197.8500,201.1700,195.2000,201.0700,9521136,XLY,Consumer Discretionary 
12/14/21,197.5000,199.1200,196.3500,198.5500,7686000,XLY,Consumer Discretionary 
12/13/21,203.8000,204.1400,199.1800,199.7100,7497827,XLY,Consumer Discretionary 
12/10/21,204.5500,205.0600,202.1000,204.9900,7186480,XLY,Consumer Discretionary 
12/9/21,206.3200,206.6400,203.5000,203.5700,5878756,XLY,Consumer Discretionary 
12/8/21,206.7900,207.5100,205.5400,207.1600,5994066,XLY,Consumer Discretionary 
12/7/21,205.2900,207.3000,204.7800,206.6400,6937789,XLY,Consumer Discretionary 
12/6/21,200.4500,203.7500,197.6600,201.9300,11663235,XLY,Consumer Discretionary 
12/3/21,204.3700,204.9700,197.6000,199.6500,14271618,XLY,Consumer Discretionary 
12/2/21,201.8300,204.5700,200.5700,203.6100,16643942,XLY,Consumer Discretionary 
12/1/21,206.7500,208.7500,200.6100,200.7500,12970499,XLY,Consumer Discretionary 
11/30/21,206.7700,208.0800,203.3500,204.4400,13217909,XLY,Consumer Discretionary 
11/29/21,206.7500,208.8900,206.2300,207.2400,8383754,XLY,Consumer Discretionary 
11/26/21,206.3200,207.0300,203.7300,204.0700,7664595,XLY,Consumer Discretionary 
11/24/21,207.1500,210.4300,206.0500,209.7900,8170624,XLY,Consumer Discretionary 
11/23/21,211.0800,212.2400,206.4900,209.3600,11481416,XLY,Consumer Discretionary 
11/22/21,212.7800,215.0600,210.0200,210.8900,9215599,XLY,Consumer Discretionary 
11/19/21,210.5100,211.9900,210.0800,211.4200,7494774,XLY,Consumer Discretionary 
11/18/21,209.2300,210.8600,208.1300,210.5100,7402103,XLY,Consumer Discretionary 
11/17/21,207.7100,209.4100,207.3100,208.1500,8273677,XLY,Consumer Discretionary 
11/16/21,203.8800,207.3000,203.8400,206.8300,5650554,XLY,Consumer Discretionary 
11/15/21,203.9400,204.3300,202.4500,203.6200,5306038,XLY,Consumer Discretionary 
11/12/21,203.1700,204.0500,201.8600,203.7900,5167534,XLY,Consumer Discretionary 
11/11/21,205.8300,205.8500,203.0200,203.1100,6206672,XLY,Consumer Discretionary 
11/10/21,203.0900,206.5300,201.0700,203.6600,11344810,XLY,Consumer Discretionary 
11/9/21,209.0200,209.2800,203.8300,204.4200,16551175,XLY,Consumer Discretionary 
11/8/21,209.0100,210.8200,208.1900,208.2700,5857743,XLY,Consumer Discretionary 
11/5/21,211.2400,212.7000,211.0600,211.2600,4815600,XLY,Consumer Discretionary 
11/4/21,208.1200,210.7200,207.8600,209.9100,5800106,XLY,Consumer Discretionary 
11/3/21,203.4100,207.2500,203.2200,207.1200,6408160,XLY,Consumer Discretionary 
11/2/21,203.0800,204.7000,202.4300,203.4600,6779623,XLY,Consumer Discretionary 
11/1/21,202.6300,204.8800,201.4200,204.8400,5617181,XLY,Consumer Discretionary 
10/29/21,198.3400,201.2600,197.7900,201.1500,4254187,XLY,Consumer Discretionary 
10/28/21,199.6600,201.2200,199.1000,200.6300,4500777,XLY,Consumer Discretionary 
10/27/21,198.4700,199.8700,197.9400,198.0000,4915522,XLY,Consumer Discretionary 
10/26/21,198.3900,201.6100,196.7800,197.5600,7515725,XLY,Consumer Discretionary 
10/25/21,194.4300,198.3700,193.6500,197.5300,5538566,XLY,Consumer Discretionary 
10/22/21,193.3200,193.8100,191.9000,192.7500,3688354,XLY,Consumer Discretionary 
10/21/21,190.3200,193.5500,190.3100,193.4400,3565138,XLY,Consumer Discretionary 
10/20/21,190.7800,191.4900,190.3100,190.6400,4803471,XLY,Consumer Discretionary 
10/19/21,191.7700,191.7700,190.5800,190.7800,2904405,XLY,Consumer Discretionary 
10/18/21,188.6100,191.4500,188.5700,191.3200,3933554,XLY,Consumer Discretionary 
10/15/21,187.3200,189.0900,187.0400,189.0100,4358788,XLY,Consumer Discretionary 
10/14/21,185.3000,186.4600,185.1000,186.1600,3757300,XLY,Consumer Discretionary 
10/13/21,183.8900,184.7300,182.7800,184.2300,5415987,XLY,Consumer Discretionary 
10/12/21,183.0000,184.0700,182.5000,183.3300,5141105,XLY,Consumer Discretionary 
10/11/21,182.5600,184.0000,181.8800,181.8900,3318544,XLY,Consumer Discretionary 
10/8/21,183.5400,183.7100,182.4600,182.6300,3699794,XLY,Consumer Discretionary 
10/7/21,182.2200,184.1600,182.0300,183.4700,3768898,XLY,Consumer Discretionary 
10/6/21,178.9700,180.8700,178.2400,180.6600,5136267,XLY,Consumer Discretionary 
10/5/21,179.9900,181.7500,179.5700,180.0900,5484317,XLY,Consumer Discretionary 
10/4/21,181.3500,181.8800,178.7600,179.3700,9247058,XLY,Consumer Discretionary 
10/1/21,180.3600,181.6500,178.5000,180.8000,7759894,XLY,Consumer Discretionary 
9/30/21,182.5200,182.6600,179.4500,179.4500,8248401,XLY,Consumer Discretionary 
9/29/21,182.9300,184.3200,182.0500,182.4900,6096109,XLY,Consumer Discretionary 
9/28/21,184.7900,185.0700,181.3300,182.3100,7470897,XLY,Consumer Discretionary 
9/27/21,184.1600,186.3900,184.0900,185.8900,4743961,XLY,Consumer Discretionary 
9/24/21,183.0300,185.0600,182.8100,184.9000,4016516,XLY,Consumer Discretionary 
9/23/21,183.1400,185.0000,183.1400,184.2100,4137596,XLY,Consumer Discretionary 
9/22/21,181.0300,183.2000,180.6200,182.3600,6183735,XLY,Consumer Discretionary 
9/21/21,180.7200,181.3700,179.3400,179.9100,6251847,XLY,Consumer Discretionary 
9/20/21,180.3500,181.2800,177.3800,179.6400,8095950,XLY,Consumer Discretionary 
9/17/21,184.5400,185.5900,183.6900,184.1100,7462549,XLY,Consumer Discretionary 
9/16/21,183.5400,185.2200,183.2000,184.7600,6085705,XLY,Consumer Discretionary 
9/15/21,182.3200,184.2200,180.9800,183.9200,5147309,XLY,Consumer Discretionary 
9/14/21,183.7000,183.9400,181.9800,182.7400,4231237,XLY,Consumer Discretionary 
9/13/21,183.7200,183.8700,181.5500,183.3500,5767325,XLY,Consumer Discretionary 
9/10/21,185.0100,185.1800,182.8200,182.9000,4813633,XLY,Consumer Discretionary 
9/9/21,184.4100,185.5600,183.9600,184.0300,4357399,XLY,Consumer Discretionary 
9/8/21,184.0100,184.7100,182.7600,184.2700,3692758,XLY,Consumer Discretionary 
9/7/21,183.6000,184.5000,183.5200,184.0600,4375270,XLY,Consumer Discretionary 
9/3/21,183.1500,183.5700,182.3600,183.5200,3444849,XLY,Consumer Discretionary 
9/2/21,184.1300,184.6900,183.3500,183.6300,3357643,XLY,Consumer Discretionary 
1/25/22,67.1200,67.9200,66.8000,67.1100,26109257,XLU,Utilities
1/24/22,68.7600,68.9800,66.4300,68.1800,28801130,XLU,Utilities
1/21/22,69.3100,69.6700,68.7000,68.8400,24271460,XLU,Utilities
1/20/22,69.0900,69.9700,68.8900,68.9700,14764809,XLU,Utilities
1/19/22,68.5900,69.4900,68.5700,68.8800,16025789,XLU,Utilities
1/18/22,68.8900,69.0100,68.0300,68.5700,17767514,XLU,Utilities
1/14/22,69.8800,70.0100,69.0500,69.4000,16273792,XLU,Utilities
1/13/22,69.5100,70.1500,69.4700,69.8800,16974483,XLU,Utilities
1/12/22,69.1000,69.7200,68.9000,69.5400,14056795,XLU,Utilities
1/11/22,69.8900,70.1500,68.8600,69.3200,16826875,XLU,Utilities
1/10/22,70.3500,70.4500,69.6100,69.9500,15585002,XLU,Utilities
1/7/22,69.7300,70.7500,69.3000,70.4100,19636027,XLU,Utilities
1/6/22,70.6100,70.9000,69.8000,69.8800,18129909,XLU,Utilities
1/5/22,70.6000,71.4100,70.5400,70.6100,22243223,XLU,Utilities
1/4/22,70.8700,71.5600,70.6300,70.6500,14661086,XLU,Utilities
1/3/22,71.5500,71.5700,70.0600,70.8700,21649843,XLU,Utilities
12/31/21,71.1800,71.8300,71.0400,71.5800,9309400,XLU,Utilities
12/30/21,71.2600,71.4000,70.8100,71.3300,9336214,XLU,Utilities
12/29/21,70.7700,71.1800,70.6500,71.0700,6877849,XLU,Utilities
12/28/21,70.1600,70.7100,70.1100,70.6900,8052724,XLU,Utilities
12/27/21,69.7500,70.0600,69.5400,70.0600,7853685,XLU,Utilities
12/23/21,69.7700,70.0800,69.6400,69.7200,7252838,XLU,Utilities
12/22/21,69.3200,69.8300,69.2200,69.7300,9483878,XLU,Utilities
12/21/21,69.7500,70.2000,69.0600,69.4300,16177936,XLU,Utilities
12/20/21,68.8000,69.6000,68.2300,69.5300,15045766,XLU,Utilities
12/17/21,70.8100,71.1600,69.8600,70.0100,21837076,XLU,Utilities
12/16/21,70.6500,71.5100,70.5900,71.0800,15104625,XLU,Utilities
12/15/21,69.5000,70.7800,69.5000,70.7200,22682461,XLU,Utilities
12/14/21,69.9900,70.1300,69.2500,69.5800,17502693,XLU,Utilities
12/13/21,69.0800,70.3400,69.0800,70.0000,13750147,XLU,Utilities
12/10/21,69.0600,69.4800,68.7900,69.1500,11702008,XLU,Utilities
12/9/21,69.0300,69.1700,68.3100,68.7800,11891860,XLU,Utilities
12/8/21,69.0000,69.3300,68.5000,68.8700,12997248,XLU,Utilities
12/7/21,68.4400,69.1100,68.2600,68.9400,10894513,XLU,Utilities
12/6/21,67.8400,69.1400,67.8100,68.4300,23610955,XLU,Utilities
12/3/21,67.0600,67.4200,66.0800,67.4000,21385733,XLU,Utilities
12/2/21,66.0500,67.3500,66.0500,66.7300,17525101,XLU,Utilities
12/1/21,66.2100,67.4800,65.8500,65.8900,23012358,XLU,Utilities
11/30/21,67.4300,67.4400,65.7100,65.7700,24311478,XLU,Utilities
11/29/21,67.2800,67.9400,66.7400,67.7500,11411138,XLU,Utilities
11/26/21,67.3400,67.7800,66.5900,66.7600,10927274,XLU,Utilities
11/24/21,67.7500,67.9600,67.4000,67.8200,7965786,XLU,Utilities
11/23/21,67.7000,68.1800,67.3700,67.7800,9520349,XLU,Utilities
11/22/21,67.2500,68.0700,67.0700,67.7100,11577006,XLU,Utilities
11/19/21,67.0100,67.4500,66.8300,67.3000,10303126,XLU,Utilities
11/18/21,67.1600,67.2900,66.6900,66.9200,7652841,XLU,Utilities
11/17/21,67.0500,67.3700,66.7100,67.2700,9500942,XLU,Utilities
11/16/21,67.5600,67.6900,67.1700,67.2100,6606697,XLU,Utilities
11/15/21,66.9400,67.5600,66.8000,67.5300,9501863,XLU,Utilities
11/12/21,66.6700,66.8300,66.3600,66.6500,9089539,XLU,Utilities
11/11/21,67.0600,67.0900,66.3400,66.6900,7873715,XLU,Utilities
11/10/21,66.6100,67.1600,66.5700,67.1000,12916571,XLU,Utilities
11/9/21,66.3400,66.7500,66.1300,66.5600,8244712,XLU,Utilities
11/8/21,67.3000,67.3100,65.9000,66.2200,9835117,XLU,Utilities
11/5/21,66.8100,67.5100,66.7400,67.2200,10792226,XLU,Utilities
11/4/21,66.8600,67.0000,65.9000,66.5900,16091550,XLU,Utilities
11/3/21,67.1000,67.3600,66.4200,66.9600,10484797,XLU,Utilities
11/2/21,67.4000,67.5300,66.7300,67.2100,9932623,XLU,Utilities
11/1/21,66.8900,67.3200,66.6800,67.1500,8091403,XLU,Utilities
10/29/21,67.2900,67.5700,66.5800,66.9100,13333570,XLU,Utilities
10/28/21,66.8100,67.3100,66.7300,67.3100,7721836,XLU,Utilities
10/27/21,67.4800,67.6500,66.8000,66.8700,11131983,XLU,Utilities
10/26/21,67.0200,67.8400,66.9100,67.3200,9695696,XLU,Utilities
10/25/21,67.1500,67.3700,66.8000,66.9600,7580258,XLU,Utilities
10/22/21,67.0900,67.3700,66.9400,67.2500,10699990,XLU,Utilities
10/21/21,66.9500,67.1800,66.8200,66.9100,8686365,XLU,Utilities
10/20/21,66.1400,67.1700,66.0700,66.9100,13899912,XLU,Utilities
10/19/21,65.5500,65.9600,65.3700,65.8700,10706827,XLU,Utilities
10/18/21,65.2400,65.4100,64.7000,65.0500,10351028,XLU,Utilities
10/15/21,65.9700,66.2000,65.5700,65.6800,14801270,XLU,Utilities
10/14/21,65.2900,66.0000,65.1300,65.8700,10699069,XLU,Utilities
10/13/21,64.3400,65.1200,64.0000,65.0700,13103679,XLU,Utilities
10/12/21,63.9800,64.5000,63.8100,64.3200,10498046,XLU,Utilities
10/11/21,64.5000,64.6300,63.8000,63.8900,12710055,XLU,Utilities
10/8/21,65.2400,65.3700,64.7200,64.7700,8898224,XLU,Utilities
10/7/21,65.7200,66.2400,65.1700,65.2500,13770128,XLU,Utilities
10/6/21,64.4000,65.6500,64.0200,65.6000,16576393,XLU,Utilities
10/5/21,64.8400,65.0700,64.5200,64.6000,13065220,XLU,Utilities
10/4/21,63.8100,64.9400,63.7800,64.7600,20201307,XLU,Utilities
10/1/21,64.2700,64.3900,63.6600,63.8800,14500638,XLU,Utilities
9/30/21,64.6300,64.6700,63.7900,63.8800,13572380,XLU,Utilities
9/29/21,63.7500,64.8400,63.5800,64.3900,15433849,XLU,Utilities
9/28/21,64.3100,64.4100,63.3700,63.5600,20235837,XLU,Utilities
9/27/21,65.0300,65.6900,64.2800,64.3700,10891686,XLU,Utilities
9/24/21,65.2000,65.6300,64.9800,65.1400,11830347,XLU,Utilities
9/23/21,65.5600,66.0500,65.1500,65.2100,9666588,XLU,Utilities
9/22/21,65.8400,66.0900,65.3100,65.5600,12394050,XLU,Utilities
9/21/21,65.9700,66.4200,65.5600,65.6000,13208782,XLU,Utilities
9/20/21,65.7600,66.3600,65.0600,65.7800,22839313,XLU,Utilities
9/17/21,67.3000,67.6600,66.3400,66.4000,12554274,XLU,Utilities
9/16/21,68.0000,68.2800,67.3400,67.4400,15732054,XLU,Utilities
9/15/21,68.0000,68.4500,67.6300,68.0100,9906403,XLU,Utilities
9/14/21,68.5500,68.7700,67.9300,68.1000,14051785,XLU,Utilities
9/13/21,69.0300,69.1100,68.1300,68.3300,13118235,XLU,Utilities
9/10/21,69.3700,69.4500,68.4300,68.4500,12327205,XLU,Utilities
9/9/21,69.5800,69.8300,69.3600,69.4200,8177517,XLU,Utilities
9/8/21,68.5300,69.9900,68.3700,69.8000,14588135,XLU,Utilities
9/7/21,69.4300,69.4400,68.4500,68.5700,13145232,XLU,Utilities
9/3/21,69.8600,69.9600,69.3200,69.4900,9472721,XLU,Utilities
9/2/21,69.5900,70.0700,69.5200,70.0700,10299702,XLU,Utilities
1/25/22,71.5400,72.2200,70.6200,71.2600,9180322,XLC,Communications
1/24/22,71.1000,72.8400,69.4800,72.7500,18812744,XLC,Communications
1/21/22,73.7800,74.1900,72.1900,72.2200,14330921,XLC,Communications
1/20/22,75.9400,76.8300,74.6700,74.7500,7335372,XLC,Communications
1/19/22,75.8500,76.6700,75.4500,75.5000,6647004,XLC,Communications
1/18/22,76.5000,76.6200,75.4700,75.6300,5902992,XLC,Communications
1/14/22,75.5400,76.6200,75.5300,76.5600,6608785,XLC,Communications
1/13/22,77.2000,77.3700,76.0800,76.2100,6354091,XLC,Communications
1/12/22,77.1900,77.4400,76.6300,77.0100,5666206,XLC,Communications
1/11/22,75.8900,76.9200,75.4900,76.9100,6813372,XLC,Communications
1/10/22,75.7100,75.9800,74.2300,75.9600,9446086,XLC,Communications
1/7/22,76.4300,76.9600,76.1500,76.4400,7882807,XLC,Communications
1/6/22,76.1300,77.3800,75.8900,76.4300,14641289,XLC,Communications
1/5/22,78.0600,78.4400,76.0700,76.0900,19325639,XLC,Communications
1/4/22,78.5300,78.7300,77.6200,78.0500,11729065,XLC,Communications
1/3/22,77.8600,78.5100,77.8000,78.2200,11984807,XLC,Communications
12/31/21,78.5700,78.8700,77.6600,77.6800,5689093,XLC,Communications
12/30/21,78.6300,79.1900,78.6100,78.7700,4483541,XLC,Communications
12/29/21,78.8700,79.0700,78.1900,78.4400,3775702,XLC,Communications
12/28/21,78.9600,79.5500,78.7200,78.8300,3214722,XLC,Communications
12/27/21,78.3500,79.0500,78.3400,78.8700,2667643,XLC,Communications
12/23/21,77.5200,78.3700,77.4800,78.1100,2383458,XLC,Communications
12/22/21,77.0600,77.6300,76.9000,77.4200,3266966,XLC,Communications
12/21/21,76.1500,77.3300,75.9800,77.2300,5198177,XLC,Communications
12/20/21,75.5600,75.8400,75.0800,75.7900,4487127,XLC,Communications
12/17/21,76.2900,77.0800,75.8200,76.4800,9932351,XLC,Communications
12/16/21,77.0800,77.6900,76.5500,76.7900,7365334,XLC,Communications
12/15/21,75.9200,76.9800,74.9100,76.9000,6693162,XLC,Communications
12/14/21,75.4300,76.2400,75.3300,76.1000,7010607,XLC,Communications
12/13/21,76.6100,76.9500,76.0600,76.3000,4980811,XLC,Communications
12/10/21,77.1300,77.2800,76.1200,76.7000,4255379,XLC,Communications
12/9/21,77.0500,77.5000,76.4800,76.6600,4065804,XLC,Communications
12/8/21,76.9200,77.4700,76.6400,77.2700,9484401,XLC,Communications
12/7/21,76.7300,77.0800,76.4800,76.7100,4549221,XLC,Communications
12/6/21,75.1200,76.1100,74.8300,75.9300,7739219,XLC,Communications
12/3/21,75.2300,75.3600,73.7300,74.7000,8986863,XLC,Communications
12/2/21,73.9100,75.1700,73.7600,74.8700,7579154,XLC,Communications
12/1/21,76.4500,76.6600,73.5900,73.6300,9392412,XLC,Communications
11/30/21,77.5300,77.5300,75.2800,75.3700,10423911,XLC,Communications
11/29/21,78.0500,78.2000,77.0900,77.8400,6518660,XLC,Communications
11/26/21,77.8600,77.8600,77.1100,77.1800,4963010,XLC,Communications
11/24/21,78.3000,78.7200,77.9000,78.6200,4243342,XLC,Communications
11/23/21,78.5700,78.9300,77.9500,78.5100,5081021,XLC,Communications
11/22/21,79.8000,80.0000,78.7100,78.7200,4517686,XLC,Communications
11/19/21,80.2900,80.4800,79.5700,79.6900,6857667,XLC,Communications
11/18/21,80.3500,80.3700,79.6300,79.9600,3335907,XLC,Communications
11/17/21,80.8400,81.0200,80.4400,80.5400,7330265,XLC,Communications
11/16/21,81.2900,81.4400,80.8000,80.8500,2383216,XLC,Communications
11/15/21,81.4600,81.9100,81.2500,81.4600,2319256,XLC,Communications
11/12/21,80.4600,81.3000,80.1600,81.2300,3240215,XLC,Communications
11/11/21,80.2300,80.5200,80.0200,80.0600,2046923,XLC,Communications
11/10/21,80.7300,81.0200,79.9100,80.2200,4074878,XLC,Communications
11/9/21,81.5200,81.6700,80.7500,81.1400,3921034,XLC,Communications
11/8/21,82.1100,82.1100,81.2600,81.3400,3171712,XLC,Communications
11/5/21,81.7600,82.3500,81.6100,81.7000,3237476,XLC,Communications
11/4/21,80.9800,81.4200,80.6800,81.0500,6281938,XLC,Communications
11/3/21,80.0000,80.7600,79.7600,80.7300,2834110,XLC,Communications
11/2/21,80.6400,80.7800,79.9700,80.4400,3982100,XLC,Communications
11/1/21,80.5800,81.0600,80.2000,80.4300,4124601,XLC,Communications
10/29/21,79.8700,80.4400,79.7600,80.3000,2845097,XLC,Communications
10/28/21,79.8500,80.5200,79.3500,80.0500,3589067,XLC,Communications
10/27/21,79.8900,80.6100,79.6900,79.7900,5845362,XLC,Communications
10/26/21,81.0700,81.1700,79.6300,80.0100,6559480,XLC,Communications
10/25/21,80.1400,80.7300,79.6900,80.7300,3225245,XLC,Communications
10/22/21,80.8800,81.2000,79.9800,80.3800,3130971,XLC,Communications
10/21/21,81.8500,82.1600,81.5600,82.1200,2681176,XLC,Communications
10/20/21,81.9100,82.1100,81.6000,81.8800,2934606,XLC,Communications
10/19/21,81.3600,81.7300,81.1600,81.7200,2460257,XLC,Communications
10/18/21,80.2200,80.9600,80.0600,80.9400,2975407,XLC,Communications
10/15/21,80.7800,80.8000,80.2000,80.3200,3100385,XLC,Communications
10/14/21,80.1300,80.6400,79.9600,80.5100,3614662,XLC,Communications
10/13/21,79.5200,79.6500,78.9000,79.3900,4693758,XLC,Communications
10/12/21,79.7700,79.8400,78.7400,79.0200,7990704,XLC,Communications
10/11/21,80.6400,80.9500,79.7300,79.7600,3590064,XLC,Communications
10/8/21,81.5300,81.6400,80.8800,80.9800,2732586,XLC,Communications
10/7/21,81.7200,82.1400,81.3200,81.3800,4263949,XLC,Communications
10/6/21,80.0800,81.0900,79.7300,81.0300,6600119,XLC,Communications
10/5/21,79.9800,81.3200,79.9100,80.8900,3316137,XLC,Communications
10/4/21,80.9000,80.9500,79.0800,79.7000,9449006,XLC,Communications
10/1/21,80.5300,81.8300,80.1700,81.4600,7308687,XLC,Communications
9/30/21,80.6100,80.9500,80.1000,80.1100,10771375,XLC,Communications
9/29/21,80.8200,81.2900,80.2500,80.3600,5467137,XLC,Communications
9/28/21,81.6100,81.8100,80.3100,80.4300,8982569,XLC,Communications
9/27/21,82.0100,82.6800,81.7600,82.4400,3459668,XLC,Communications
9/24/21,81.4100,82.6100,81.3000,82.4500,4402089,XLC,Communications
9/23/21,81.3100,82.1800,81.1700,81.7800,3989462,XLC,Communications
9/22/21,80.7400,81.3800,80.5900,80.9500,6815506,XLC,Communications
9/21/21,81.8800,82.1300,80.9300,80.9900,6469711,XLC,Communications
9/20/21,81.9200,82.0400,80.3100,81.3300,8942938,XLC,Communications
9/17/21,83.8400,84.0300,82.7800,83.1400,9970610,XLC,Communications
9/16/21,84.0400,84.3300,83.4700,84.0700,3856583,XLC,Communications
9/15/21,83.7200,84.3000,83.0200,84.1500,4996783,XLC,Communications
9/14/21,84.6900,84.7900,83.6000,83.7400,5467608,XLC,Communications
9/13/21,84.8200,84.8900,84.0500,84.4700,5291595,XLC,Communications
9/10/21,85.1300,85.2600,84.2200,84.2600,5103403,XLC,Communications
9/9/21,85.0800,85.3600,84.6700,84.8100,4114455,XLC,Communications
9/8/21,85.5200,85.7600,84.9500,85.2300,3808544,XLC,Communications
9/7/21,85.4700,85.8300,85.2700,85.6700,4117488,XLC,Communications
9/3/21,85.3400,85.6100,85.1100,85.4700,2798989,XLC,Communications
